257 ; 16
258 ; 36
259 ; 8
260 ; 14
261 ; 74
262 ; 14
263 ; 12
264 ; 16
267 ; 26
268 ; 10
270 ; 10
271 ; 42
272 ; 32
273 ; 54
274 ; 128
275 ; 24
276 ; 6
277 ; 14
278 ; 18
279 ; 30
280 ; 4
281 ; 4
282 ; 118
283 ; 22
284 ; 36
286 ; 8
288 ; 12
289 ; 34
290 ; 4
291 ; 4
292 ; 94
293 ; 18
294 ; 8
295 ; 8
296 ; 18
298 ; 16
299 ; 8
300 ; 2
301 ; 168
302 ; 4
306 ; 32
307 ; 4
308 ; 36
309 ; 2
310 ; 18
311 ; 8
312 ; 48
313 ; 22
314 ; 10
315 ; 32
316 ; 2
317 ; 28
318 ; 12
319 ; 20
320 ; 4
321 ; 2
322 ; 16
324 ; 10
325 ; 10
326 ; 60
327 ; 8
328 ; 6
329 ; 4
330 ; 14
331 ; 30
332 ; 16
333 ; 46
334 ; 32
335 ; 4
336 ; 16
337 ; 4
338 ; 18
339 ; 4
340 ; 44
341 ; 22
342 ; 78
343 ; 16
345 ; 34
346 ; 18
348 ; 12
350 ; 32
351 ; 8
352 ; 14
353 ; 10
354 ; 14
355 ; 26
356 ; 20
357 ; 8
358 ; 46
359 ; 2
360 ; 16
361 ; 20
362 ; 10
363 ; 38
365 ; 4
366 ; 4
367 ; 40
368 ; 20
369 ; 16
370 ; 44
371 ; 82
372 ; 28
373 ; 12
375 ; 82
376 ; 24
377 ; 2
378 ; 10
379 ; 4
380 ; 2
381 ; 28
382 ; 20
383 ; 22
384 ; 8
385 ; 90
386 ; 94
387 ; 4
388 ; 168
389 ; 2
390 ; 26
391 ; 20
392 ; 60
393 ; 24
394 ; 20
395 ; 48
396 ; 14
397 ; 2
398 ; 10
401 ; 84
402 ; 56
403 ; 8
404 ; 4
405 ; 74
406 ; 10
407 ; 20
409 ; 46
410 ; 20
411 ; 42
412 ; 56
413 ; 74
414 ; 34
415 ; 6
416 ; 24
418 ; 8
419 ; 14
420 ; 2
421 ; 8
422 ; 102
425 ; 8
426 ; 38
427 ; 34
428 ; 28
429 ; 14
430 ; 8
431 ; 50
433 ; 42
434 ; 12
436 ; 18
437 ; 4
438 ; 30
439 ; 2
440 ; 16
441 ; 26
442 ; 16
443 ; 18
444 ; 6
445 ; 14
446 ; 8
447 ; 22
449 ; 32
451 ; 12
452 ; 22
453 ; 8
454 ; 14
455 ; 16
456 ; 30
457 ; 60
458 ; 82
459 ; 12
460 ; 36
462 ; 4
463 ; 50
464 ; 12
465 ; 20
466 ; 28
467 ; 14
468 ; 24
469 ; 6
470 ; 10
471 ; 48
472 ; 8
473 ; 12
474 ; 4
475 ; 100
476 ; 6
477 ; 20
478 ; 4
479 ; 34
480 ; 4
481 ; 46
482 ; 20
483 ; 30
484 ; 8
485 ; 6
486 ; 4
487 ; 2
488 ; 16
489 ; 38
490 ; 8
491 ; 18
492 ; 8
493 ; 4
494 ; 48
495 ; 20
496 ; 14
497 ; 4
498 ; 28
499 ; 8
500 ; 8
502 ; 14
503 ; 4
504 ; 20
505 ; 12
506 ; 2
507 ; 2
508 ; 4
509 ; 10
510 ; 26
511 ; 42
512 ; 12
513 ; 8
514 ; 46
515 ; 8
517 ; 18
518 ; 14
520 ; 12
522 ; 16
523 ; 48
524 ; 10
525 ; 22
526 ; 86
528 ; 22
529 ; 24
530 ; 98
531 ; 54
532 ; 4
533 ; 130
534 ; 2
535 ; 22
536 ; 58
537 ; 6
538 ; 6
539 ; 14
540 ; 10
541 ; 18
542 ; 20
543 ; 26
544 ; 28
545 ; 12
546 ; 28
547 ; 6
548 ; 68
549 ; 14
550 ; 18
552 ; 4
554 ; 30
555 ; 26
556 ; 14
557 ; 2
558 ; 12
560 ; 2
561 ; 8
563 ; 16
564 ; 52
565 ; 38
566 ; 10
568 ; 14
570 ; 16
571 ; 18
573 ; 14
575 ; 40
576 ; 6
577 ; 8
578 ; 4
579 ; 4
580 ; 18
581 ; 8
582 ; 22
583 ; 4
584 ; 162
587 ; 6
588 ; 56
590 ; 24
591 ; 22
592 ; 40
593 ; 12
595 ; 30
598 ; 36
599 ; 2
600 ; 2
601 ; 34
602 ; 36
603 ; 6
604 ; 48
605 ; 26
606 ; 2
608 ; 4
609 ; 8
610 ; 10
611 ; 22
613 ; 106
614 ; 4
615 ; 14
616 ; 30
617 ; 26
619 ; 4
620 ; 4
621 ; 20
622 ; 42
623 ; 48
624 ; 24
625 ; 10
626 ; 52
627 ; 14
628 ; 2
629 ; 112
630 ; 2
631 ; 4
632 ; 12
633 ; 4
634 ; 30
635 ; 26
636 ; 14
637 ; 2
639 ; 4
641 ; 22
642 ; 10
643 ; 2
644 ; 2
645 ; 10
646 ; 8
648 ; 4
649 ; 20
650 ; 16
651 ; 40
652 ; 4
653 ; 8
654 ; 4
655 ; 14
656 ; 20
657 ; 20
658 ; 156
659 ; 24
661 ; 38
663 ; 26
664 ; 18
665 ; 24
667 ; 22
669 ; 2
670 ; 44
671 ; 94
672 ; 4
673 ; 10
675 ; 10
676 ; 18
677 ; 78
678 ; 24
679 ; 24
680 ; 12
681 ; 32
682 ; 10
683 ; 28
684 ; 48
685 ; 16
686 ; 4
687 ; 10
688 ; 2
689 ; 4
690 ; 18
693 ; 2
695 ; 12
697 ; 4
699 ; 40
700 ; 24
701 ; 38
702 ; 18
703 ; 10
704 ; 14
705 ; 8
706 ; 136
707 ; 4
708 ; 2
709 ; 18
710 ; 66
711 ; 50
712 ; 12
713 ; 4
714 ; 18
715 ; 114
716 ; 12
717 ; 20
720 ; 54
721 ; 66
722 ; 50
723 ; 10
724 ; 28
725 ; 30
727 ; 18
729 ; 48
730 ; 12
731 ; 30
732 ; 14
733 ; 12
734 ; 18
735 ; 6
737 ; 2
738 ; 4
739 ; 2
740 ; 14
741 ; 12
742 ; 8
744 ; 24
745 ; 30
746 ; 2
747 ; 2
748 ; 10
750 ; 30
751 ; 42
752 ; 2
753 ; 14
754 ; 4
755 ; 26
756 ; 14
757 ; 54
758 ; 28
759 ; 2
760 ; 18
761 ; 52
762 ; 38
763 ; 2
764 ; 8
765 ; 12
766 ; 46
767 ; 52
768 ; 60
769 ; 20
770 ; 10
771 ; 16
772 ; 20
773 ; 128
774 ; 8
775 ; 42
776 ; 4
777 ; 4
778 ; 8
779 ; 4
780 ; 52
781 ; 4
782 ; 12
783 ; 88
784 ; 2
785 ; 28
786 ; 2
787 ; 32
789 ; 2
791 ; 12
792 ; 74
793 ; 12
794 ; 44
797 ; 2
798 ; 42
799 ; 4
800 ; 24
801 ; 12
803 ; 4
804 ; 22
805 ; 4
806 ; 18
807 ; 12
808 ; 148
810 ; 28
811 ; 12
812 ; 20
813 ; 58
814 ; 16
815 ; 6
816 ; 56
817 ; 4
819 ; 14
821 ; 46
822 ; 262
823 ; 58
824 ; 10
825 ; 20
826 ; 2
827 ; 2
828 ; 12
829 ; 78
830 ; 34
831 ; 16
832 ; 14
833 ; 22
834 ; 8
835 ; 26
836 ; 2
837 ; 78
838 ; 4
840 ; 6
841 ; 30
842 ; 2
843 ; 42
844 ; 2
845 ; 14
846 ; 56
847 ; 150
848 ; 6
849 ; 22
850 ; 44
851 ; 4
852 ; 24
854 ; 48
855 ; 16
856 ; 4
857 ; 26
858 ; 22
859 ; 22
860 ; 4
861 ; 2
863 ; 4
864 ; 14
865 ; 12
866 ; 32
867 ; 8
868 ; 14
873 ; 18
875 ; 8
877 ; 50
878 ; 2
879 ; 10
880 ; 56
881 ; 8
883 ; 30
884 ; 12
885 ; 4
886 ; 2
887 ; 52
888 ; 30
889 ; 62
891 ; 28
892 ; 54
893 ; 36
894 ; 2
895 ; 14
896 ; 4
897 ; 4
898 ; 4
899 ; 2
901 ; 4
902 ; 28
903 ; 22
904 ; 22
905 ; 30
906 ; 86
907 ; 26
908 ; 4
909 ; 2
910 ; 50
911 ; 10
912 ; 22
913 ; 12
914 ; 106
915 ; 32
916 ; 24
917 ; 6
918 ; 2
919 ; 316
920 ; 40
921 ; 26
924 ; 24
926 ; 4
929 ; 28
930 ; 6
931 ; 56
932 ; 4
934 ; 36
935 ; 4
936 ; 46
937 ; 22
938 ; 28
939 ; 18
940 ; 20
942 ; 84
943 ; 26
944 ; 18
945 ; 10
946 ; 2
947 ; 6
948 ; 4
949 ; 24
951 ; 4
952 ; 6
953 ; 8
954 ; 26
955 ; 18
956 ; 18
957 ; 14
958 ; 168
959 ; 22
960 ; 10
961 ; 4
962 ; 14
963 ; 58
964 ; 2
965 ; 6
966 ; 84
968 ; 6
969 ; 12
970 ; 4
971 ; 6
972 ; 2
973 ; 32
975 ; 36
976 ; 24
977 ; 18
978 ; 32
979 ; 2
980 ; 2
981 ; 36
982 ; 38
983 ; 24
984 ; 830
985 ; 34
987 ; 8
988 ; 18
989 ; 4
991 ; 72
992 ; 2
993 ; 76
994 ; 4
995 ; 58
996 ; 4
997 ; 8
998 ; 12
999 ; 30
1000 ; 6
1001 ; 8
1002 ; 12
1003 ; 18
1004 ; 52
1005 ; 6
1006 ; 54
1007 ; 6
1008 ; 46
1011 ; 12
1012 ; 8
1013 ; 2
1014 ; 14
1015 ; 2
1017 ; 28
1018 ; 14
1019 ; 26
1020 ; 32
1022 ; 14
1024 ; 8
1025 ; 12
1026 ; 2
1027 ; 8
1028 ; 10
1029 ; 10
1030 ; 88
1031 ; 22
1032 ; 24
1033 ; 18
1034 ; 10
1036 ; 10
1037 ; 22
1038 ; 4
1039 ; 58
1040 ; 10
1041 ; 44
1042 ; 4
1043 ; 30
1044 ; 30
1045 ; 14
1046 ; 8
1047 ; 90
1049 ; 20
1050 ; 20
1051 ; 4
1052 ; 26
1053 ; 24
1054 ; 370
1055 ; 4
1058 ; 8
1059 ; 32
1061 ; 6
1063 ; 32
1064 ; 8
1065 ; 6
1066 ; 2
1067 ; 30
1068 ; 22
1069 ; 20
1070 ; 60
1071 ; 78
1072 ; 44
1074 ; 12
1075 ; 10
1076 ; 26
1077 ; 6
1078 ; 66
1079 ; 44
1080 ; 4
1081 ; 32
1082 ; 56
1083 ; 20
1084 ; 2
1085 ; 22
1086 ; 12
1087 ; 34
1090 ; 4
1091 ; 6
1092 ; 28
1093 ; 10
1094 ; 42
1095 ; 2
1096 ; 2
1097 ; 16
1098 ; 32
1100 ; 4
1101 ; 100
1102 ; 18
1103 ; 2
1104 ; 28
1106 ; 56
1107 ; 48
1108 ; 20
1109 ; 6
1110 ; 10
1113 ; 8
1114 ; 10
1115 ; 42
1116 ; 4
1118 ; 12
1120 ; 4
1121 ; 76
1122 ; 38
1123 ; 12
1124 ; 8
1125 ; 6
1126 ; 36
1127 ; 58
1128 ; 20
1129 ; 26
1130 ; 14
1131 ; 88
1132 ; 10
1133 ; 4
1134 ; 92
1135 ; 42
1136 ; 26
1138 ; 8
1139 ; 4
1140 ; 18
1141 ; 32
1143 ; 26
1145 ; 20
1146 ; 14
1147 ; 26
1148 ; 4
1149 ; 6
1150 ; 18
1151 ; 14
1152 ; 4
1153 ; 34
1154 ; 50
1155 ; 86
1156 ; 56
1158 ; 2
1159 ; 32
1160 ; 14
1161 ; 8
1162 ; 22
1164 ; 40
1165 ; 2
1166 ; 30
1167 ; 94
1168 ; 76
1169 ; 14
1170 ; 12
1171 ; 26
1172 ; 86
1173 ; 50
1174 ; 42
1175 ; 2
1176 ; 24
1177 ; 10
1178 ; 22
1179 ; 14
1180 ; 26
1181 ; 42
1182 ; 14
1183 ; 6
1184 ; 2
1185 ; 32
1186 ; 34
1187 ; 30
1188 ; 16
1189 ; 28
1190 ; 68
1192 ; 48
1193 ; 12
1194 ; 74
1195 ; 2
1196 ; 4
1198 ; 2
1199 ; 4
1200 ; 40
1202 ; 42
1203 ; 4
1204 ; 12
1205 ; 96
1206 ; 12
1207 ; 14
1210 ; 98
1211 ; 6
1214 ; 8
1215 ; 40
1216 ; 14
1218 ; 50
1219 ; 26
1220 ; 42
1221 ; 10
1222 ; 54
1223 ; 42
1224 ; 122
1225 ; 12
1226 ; 14
1227 ; 16
1228 ; 6
1229 ; 24
1230 ; 12
1231 ; 20
1232 ; 144
1233 ; 94
1235 ; 32
1236 ; 4
1237 ; 38
1238 ; 2
1239 ; 18
1240 ; 2
1241 ; 42
1242 ; 12
1243 ; 38
1244 ; 2
1245 ; 24
1246 ; 66
1247 ; 42
1248 ; 54
1249 ; 42
1250 ; 8
1251 ; 4
1252 ; 6
1253 ; 6
1254 ; 2
1255 ; 10
1256 ; 18
1257 ; 22
1258 ; 2
1259 ; 2
1260 ; 32
1262 ; 12
1263 ; 40
1264 ; 12
1265 ; 4
1266 ; 10
1267 ; 10
1268 ; 68
1269 ; 30
1270 ; 4
1271 ; 38
1272 ; 10
1273 ; 2
1274 ; 6
1275 ; 4
1276 ; 80
1277 ; 18
1278 ; 24
1279 ; 42
1280 ; 12
1281 ; 20
1283 ; 20
1285 ; 8
1286 ; 26
1287 ; 6
1288 ; 22
1289 ; 14
1290 ; 12
1291 ; 4
1292 ; 12
1293 ; 298
1294 ; 42
1295 ; 8
1296 ; 6
1297 ; 4
1298 ; 52
1299 ; 64
1301 ; 32
1303 ; 4
1304 ; 4
1305 ; 40
1306 ; 6
1307 ; 4
1309 ; 40
1310 ; 16
1311 ; 6
1312 ; 22
1313 ; 4
1314 ; 20
1315 ; 4
1316 ; 8
1317 ; 14
1318 ; 16
1321 ; 10
1322 ; 76
1323 ; 18
1324 ; 66
1325 ; 72
1326 ; 42
1327 ; 2
1329 ; 2
1330 ; 44
1331 ; 48
1333 ; 4
1334 ; 4
1335 ; 2
1336 ; 2
1337 ; 34
1339 ; 10
1341 ; 40
1342 ; 24
1343 ; 2
1344 ; 20
1345 ; 18
1346 ; 14
1349 ; 96
1350 ; 12
1351 ; 8
1352 ; 74
1353 ; 42
1354 ; 14
1355 ; 100
1356 ; 4
1357 ; 12
1358 ; 18
1359 ; 12
1361 ; 40
1363 ; 10
1366 ; 8
1368 ; 28
1369 ; 36
1370 ; 14
1372 ; 32
1373 ; 2
1374 ; 20
1375 ; 484
1376 ; 102
1377 ; 4
1378 ; 18
1379 ; 6
1380 ; 22
1381 ; 6
1382 ; 46
1383 ; 22
1384 ; 2
1385 ; 66
1387 ; 54
1389 ; 20
1390 ; 42
1391 ; 16
1393 ; 36
1394 ; 2
1395 ; 74
1396 ; 8
1397 ; 12
1398 ; 34
1400 ; 30
1401 ; 44
1402 ; 30
1403 ; 70
1404 ; 40
1405 ; 14
1406 ; 38
1408 ; 22
1409 ; 60
1412 ; 4
1413 ; 22
1414 ; 12
1415 ; 34
1416 ; 2
1417 ; 10
1419 ; 14
1421 ; 14
1422 ; 10
1423 ; 10
1424 ; 8
1425 ; 22
1426 ; 62
1427 ; 42
1428 ; 40
1429 ; 4
1430 ; 10
1431 ; 10
1432 ; 32
1433 ; 56
1434 ; 16
1435 ; 536
1436 ; 78
1437 ; 22
1438 ; 26
1439 ; 100
1440 ; 60
1441 ; 4
1442 ; 20
1443 ; 40
1445 ; 10
1446 ; 8
1447 ; 126
1448 ; 6
1450 ; 52
1451 ; 24
1452 ; 18
1453 ; 8
1454 ; 24
1455 ; 4
1456 ; 18
1457 ; 4
1458 ; 16
1459 ; 4
1460 ; 4
1462 ; 18
1463 ; 132
1464 ; 30
1465 ; 44
1466 ; 276
1469 ; 18
1470 ; 38
1471 ; 8
1473 ; 2
1474 ; 12
1476 ; 6
1477 ; 2
1478 ; 122
1480 ; 2
1481 ; 4
1482 ; 26
1483 ; 14
1484 ; 18
1485 ; 26
1486 ; 14
1487 ; 4
1488 ; 26
1489 ; 38
1490 ; 16
1492 ; 28
1493 ; 14
1494 ; 50
1495 ; 10
1496 ; 58
1497 ; 4
1498 ; 46
1499 ; 42
1500 ; 12
1501 ; 42
1502 ; 2
1503 ; 28
1504 ; 18
1506 ; 20
1507 ; 4
1509 ; 28
1511 ; 10
1512 ; 48
1513 ; 2
1515 ; 20
1516 ; 40
1517 ; 4
1518 ; 24
1519 ; 30
1520 ; 18
1521 ; 6
1522 ; 26
1523 ; 8
1525 ; 18
1526 ; 10
1527 ; 20
1528 ; 12
1529 ; 42
1530 ; 16
1531 ; 60
1532 ; 74
1533 ; 28
1534 ; 6
1535 ; 4
1537 ; 8
1539 ; 28
1540 ; 16
1541 ; 14
1543 ; 12
1544 ; 60
1545 ; 84
1546 ; 8
1548 ; 6
1549 ; 14
1551 ; 34
1553 ; 22
1554 ; 18
1555 ; 2
1556 ; 8
1557 ; 4
1558 ; 2
1560 ; 4
1561 ; 202
1562 ; 72
1563 ; 12
1564 ; 14
1565 ; 92
1566 ; 22
1567 ; 12
1568 ; 10
1569 ; 18
1570 ; 8
1572 ; 6
1573 ; 10
1576 ; 164
1577 ; 6
1578 ; 4
1580 ; 14
1581 ; 46
1583 ; 32
1584 ; 88
1585 ; 70
1586 ; 10
1587 ; 22
1588 ; 4
1589 ; 62
1591 ; 6
1592 ; 174
1593 ; 22
1595 ; 30
1597 ; 16
1598 ; 86
1599 ; 4
1600 ; 4
1602 ; 114
1603 ; 4
1604 ; 18
1605 ; 132
1606 ; 56
1608 ; 18
1609 ; 10
1610 ; 14
1611 ; 18
1612 ; 8
1613 ; 6
1614 ; 6
1615 ; 6
1616 ; 42
1617 ; 10
1618 ; 36
1619 ; 58
1620 ; 12
1622 ; 8
1623 ; 28
1624 ; 4
1625 ; 10
1626 ; 26
1627 ; 12
1628 ; 30
1629 ; 4
1630 ; 36
1631 ; 12
1632 ; 4
1633 ; 14
1634 ; 56
1635 ; 20
1636 ; 4
1637 ; 2
1638 ; 12
1639 ; 28
1642 ; 50
1643 ; 16
1644 ; 4
1645 ; 62
1646 ; 10
1647 ; 28
1648 ; 2
1649 ; 38
1650 ; 38
1651 ; 16
1652 ; 12
1653 ; 54
1654 ; 62
1655 ; 48
1657 ; 2
1658 ; 2
1659 ; 14
1660 ; 30
1661 ; 60
1662 ; 12
1664 ; 36
1665 ; 10
1666 ; 12
1667 ; 4
1668 ; 8
1669 ; 10
1670 ; 4
1671 ; 76
1672 ; 32
1673 ; 10
1674 ; 174
1675 ; 22
1676 ; 8
1677 ; 4
1678 ; 48
1679 ; 2
1680 ; 32
1681 ; 66
1682 ; 66
1683 ; 18
1684 ; 48
1685 ; 4
1686 ; 18
1687 ; 54
1688 ; 28
1690 ; 24
1691 ; 42
1692 ; 36
1693 ; 4
1694 ; 40
1695 ; 66
1696 ; 16
1697 ; 4
1700 ; 6
1702 ; 6
1703 ; 2
1704 ; 14
1705 ; 2
1706 ; 4
1708 ; 8
1709 ; 6
1710 ; 6
1712 ; 10
1713 ; 26
1714 ; 24
1715 ; 146
1716 ; 22
1717 ; 2
1718 ; 10
1719 ; 10
1720 ; 40
1721 ; 18
1723 ; 52
1725 ; 48
1726 ; 76
1727 ; 26
1730 ; 2
1731 ; 24
1733 ; 38
1734 ; 30
1735 ; 8
1736 ; 140
1737 ; 92
1738 ; 16
1739 ; 8
1740 ; 24
1743 ; 4
1744 ; 12
1745 ; 4
1746 ; 118
1747 ; 10
1748 ; 42
1749 ; 16
1750 ; 16
1751 ; 16
1752 ; 2
1753 ; 50
1755 ; 50
1756 ; 4
1757 ; 44
1758 ; 20
1759 ; 32
1760 ; 12
1761 ; 24
1763 ; 20
1765 ; 4
1766 ; 4
1767 ; 6
1769 ; 18
1770 ; 102
1772 ; 22
1774 ; 34
1775 ; 18
1776 ; 10
1777 ; 20
1778 ; 38
1779 ; 14
1780 ; 32
1781 ; 30
1782 ; 2
1784 ; 26
1785 ; 12
1786 ; 64
1787 ; 110
1789 ; 6
1790 ; 4
1791 ; 30
1792 ; 6
1794 ; 4
1795 ; 30
1796 ; 4
1798 ; 24
1800 ; 28
1801 ; 26
1802 ; 10
1803 ; 158
1804 ; 88
1805 ; 22
1806 ; 76
1807 ; 10
1808 ; 34
1809 ; 24
1810 ; 24
1811 ; 4
1812 ; 50
1813 ; 66
1814 ; 34
1815 ; 104
1816 ; 24
1817 ; 4
1818 ; 14
1819 ; 10
1820 ; 68
1821 ; 50
1822 ; 28
1823 ; 40
1824 ; 12
1825 ; 18
1826 ; 8
1828 ; 34
1829 ; 10
1830 ; 40
1831 ; 20
1832 ; 6
1833 ; 16
1834 ; 106
1835 ; 6
1836 ; 16
1837 ; 14
1838 ; 6
1839 ; 14
1840 ; 178
1843 ; 88
1845 ; 24
1846 ; 8
1847 ; 32
1848 ; 48
1850 ; 6
1851 ; 30
1852 ; 40
1853 ; 10
1854 ; 12
1855 ; 8
1856 ; 4
1857 ; 26
1858 ; 48
1859 ; 20
1860 ; 30
1861 ; 2
1862 ; 24
1865 ; 32
1866 ; 2
1867 ; 60
1868 ; 10
1869 ; 50
1870 ; 10
1871 ; 4
1872 ; 20
1873 ; 60
1876 ; 66
1877 ; 22
1878 ; 10
1879 ; 2
1882 ; 40
1883 ; 66
1885 ; 22
1886 ; 12
1887 ; 2
1888 ; 40
1890 ; 4
1891 ; 16
1893 ; 40
1894 ; 6
1895 ; 54
1896 ; 20
1897 ; 44
1898 ; 12
1900 ; 56
1901 ; 6
1902 ; 4
1903 ; 34
1904 ; 46
1906 ; 2
1907 ; 4
1908 ; 22
1909 ; 40
1912 ; 10
1913 ; 22
1916 ; 4
1917 ; 30
1919 ; 38
1920 ; 52
1921 ; 8
1922 ; 16
1923 ; 8
1924 ; 18
1925 ; 10
1928 ; 26
1929 ; 14
1930 ; 28
1932 ; 12
1933 ; 34
1934 ; 2
1935 ; 6
1936 ; 128
1937 ; 6
1938 ; 34
1939 ; 8
1940 ; 2
1942 ; 4
1943 ; 4
1944 ; 98
1945 ; 32
1948 ; 10
1949 ; 8
1950 ; 60
1951 ; 28
1952 ; 2
1953 ; 44
1954 ; 16
1955 ; 4
1956 ; 18
1957 ; 6
1958 ; 22
1960 ; 2
1961 ; 20
1962 ; 18
1963 ; 28
1964 ; 44
1966 ; 12
1967 ; 6
1968 ; 36
1969 ; 12
1971 ; 10
1972 ; 18
1973 ; 58
1974 ; 8
1975 ; 2
1976 ; 4
1978 ; 18
1980 ; 96
1981 ; 16
1982 ; 24
1985 ; 10
1986 ; 16
1988 ; 16
1989 ; 10
1990 ; 18
1991 ; 6
1992 ; 128
1993 ; 172
1994 ; 22
1995 ; 36
1996 ; 92
1997 ; 46
1998 ; 40
1999 ; 72
2000 ; 20
2001 ; 10
2003 ; 12
2004 ; 40
2005 ; 2
2006 ; 4
2008 ; 26
2009 ; 4
2011 ; 24
2012 ; 36
2013 ; 10
2015 ; 4
2016 ; 46
2017 ; 6
2018 ; 28
2020 ; 6
2021 ; 18
2022 ; 8
2024 ; 30
2026 ; 8
2027 ; 26
2028 ; 10
2029 ; 8
2030 ; 26
2031 ; 18
2032 ; 14
2033 ; 22
2034 ; 12
2035 ; 8
2036 ; 14
2037 ; 30
2038 ; 2
2039 ; 40
2040 ; 70
2041 ; 16
2042 ; 42
2043 ; 32
2044 ; 8
2045 ; 62
2046 ; 22
2047 ; 26
2048 ; 4
2049 ; 20
2050 ; 26
2051 ; 24
2052 ; 22
2053 ; 14
2054 ; 4
2055 ; 4
2056 ; 32
2057 ; 10
2059 ; 14
2060 ; 14
2061 ; 26
2064 ; 40
2066 ; 8
2067 ; 10
2068 ; 36
2070 ; 52
2071 ; 12
2072 ; 28
2073 ; 2
2074 ; 16
2076 ; 38
2077 ; 6
2078 ; 10
2079 ; 22
2080 ; 4
2081 ; 8
2082 ; 4
2083 ; 14
2084 ; 58
2085 ; 18
2086 ; 66
2090 ; 20
2091 ; 6
2092 ; 10
2093 ; 20
2094 ; 10
2095 ; 22
2098 ; 54
2099 ; 68
2100 ; 74
2101 ; 368
2103 ; 52
2104 ; 2
2105 ; 18
2108 ; 6
2109 ; 12
2110 ; 32
2111 ; 40
2112 ; 10
2113 ; 10
2114 ; 18
2115 ; 76
2116 ; 56
2117 ; 22
2118 ; 24
2120 ; 54
2121 ; 4
2122 ; 26
2123 ; 94
2124 ; 18
2125 ; 10
2126 ; 14
2127 ; 12
2129 ; 4
2131 ; 44
2132 ; 20
2133 ; 18
2134 ; 8
2135 ; 6
2136 ; 18
2138 ; 14
2139 ; 28
2140 ; 22
2141 ; 26
2142 ; 42
2143 ; 18
2144 ; 2
2145 ; 4
2146 ; 26
2147 ; 4
2149 ; 10
2151 ; 14
2152 ; 8
2153 ; 64
2155 ; 30
2156 ; 44
2157 ; 2
2158 ; 10
2159 ; 14
2160 ; 20
2161 ; 12
2162 ; 50
2163 ; 4
2164 ; 46
2165 ; 26
2166 ; 32
2167 ; 10
2168 ; 10
2169 ; 26
2170 ; 2
2171 ; 12
2172 ; 46
2173 ; 44
2174 ; 42
2176 ; 40
2177 ; 4
2178 ; 2
2179 ; 8
2180 ; 4
2181 ; 64
2184 ; 20
2185 ; 14
